game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0020900295,1,1610612747,LAL,15,6,0.714,20,42,12,11,81,0.469,60,0.467,21,0.476,26,0.846,15,108,1159,1168,1195,20,1
0020900296,0,1610612743,DEN,16,5,0.762,20,41,11,15,74,0.392,56,0.322,18,0.611,26,0.923,17,93,1142,1363,201637,10,1
0020900296,1,1610612755,PHI,5,16,0.238,15,47,17,13,87,0.402,68,0.441,19,0.263,9,0.889,21,83,1142,1363,201637,-10,0
0020900297,0,1610612757,POR,7,15,0.318,13,41,8,18,66,0.47,58,0.518,8,0.125,25,0.84,25,84,1146,1164,2532,-9,0
0020900297,1,1610612752,NYK,13,9,0.591,20,37,12,12,78,0.41,52,0.365,26,0.5,24,0.667,19,93,1146,1164,2532,9,1
0020900298,0,1610612744,GSW,11,9,0.55,12,37,3,20,76,0.434,63,0.46,13,0.308,22,0.818,24,88,1204,1161,1203,-16,0
0020900298,1,1610612760,OKC,6,14,0.3,21,57,15,18,83,0.422,67,0.448,16,0.313,35,0.829,19,104,1204,1161,1203,16,1
0020900299,0,1610612759,SAS,12,8,0.6,19,33,7,15,70,0.486,48,0.521,22,0.409,31,0.774,16,101,2003,2714,1190,-3,0
0020900299,1,1610612762,UTA,9,9,0.5,29,32,9,13,79,0.532,68,0.515,11,0.636,15,0.867,19,104,2003,2714,1190,3,1
0020900300,0,1610612743,DEN,16,6,0.727,11,35,7,18,75,0.453,59,0.542,16,0.125,30,0.833,24,95,1830,1192,201640,-12,0
0020900300,1,1610612766,CHA,9,11,0.45,14,43,14,18,76,0.461,62,0.468,14,0.429,37,0.838,26,107,1830,1192,201640,12,1
0020900301,0,1610612750,MIN,3,18,0.143,21,53,14,14,89,0.371,73,0.411,16,0.188,23,0.826,29,88,1148,1199,2148,-6,0
0020900301,1,1610612761,TOR,10,13,0.435,14,53,15,9,80,0.325,59,0.407,21,0.095,48,0.833,23,94,1148,1199,2148,6,1
0020900302,0,1610612749,MIL,17,4,0.81,22,44,14,20,79,0.43,64,0.468,15,0.267,19,0.895,19,89,1162,1189,1193,-9,0
0020900302,1,1610612738,BOS,9,11,0.45,24,35,5,15,67,0.522,49,0.591,18,0.333,31,0.71,23,98,1162,1189,1193,9,1
0020900303,0,1610612751,NJN,7,12,0.368,18,39,11,13,84,0.452,64,0.546,20,0.15,28,0.857,20,103,1155,101283,101284,2,1
0020900303,1,1610612741,CHI,2,19,0.095,22,43,16,17,88,0.466,76,0.487,12,0.333,23,0.652,21,101,1155,101283,101284,-2,0
0020900304,0,1610612739,CLE,15,6,0.714,18,45,16,20,90,0.444,66,0.454,24,0.417,24,0.792,28,109,1147,2534,202037,-2,0
0020900304,1,1610612763,MEM,9,12,0.429,21,44,17,16,91,0.44,77,0.442,14,0.429,32,0.781,24,111,1147,2534,202037,2,1
0020900305,0,1610612758,SAC,9,11,0.45,27,39,9,9,81,0.506,68,0.559,13,0.231,19,0.474,20,94,2715,1154,200832,-2,0
0020900305,1,1610612740,NOH,9,11,0.45,24,41,8,12,74,0.5,56,0.518,18,0.444,23,0.609,19,96,2715,1154,200832,2,1
0020900306,0,1610612756,PHX,15,7,0.682,23,40,6,15,79,0.443,60,0.467,19,0.368,25,0.96,21,101,1152,1664,2882,-1,0
0020900306,1,1610612742,DAL,15,7,0.682,26,42,12,13,85,0.447,62,0.516,23,0.261,23,0.87,22,102,1152,1664,2882,1,1
0020900307,0,1610612753,ORL,9,12,0.429,22,44,7,16,71,0.451,37,0.487,34,0.412,25,0.76,16,97,1159,1195,2530,11,1
0020900307,1,1610612746,LAC,17,4,0.81,23,38,9,12,85,0.4,68,0.412,17,0.353,19,0.632,20,86,1159,1195,2530,-11,0
0020900308,0,1610612741,CHI,15,6,0.714,17,40,11,19,77,0.364,65,0.37,12,0.333,27,0.852,24,83,1176,1179,1188,-35,0
0020900308,1,1610612737,ATL,7,13,0.35,32,43,10,8,88,0.5,64,0.547,24,0.375,28,0.75,24,118,1176,1179,1188,35,1
0020900309,0,1610612757,POR,6,13,0.316,20,40,8,11,79,0.494,63,0.524,16,0.375,27,0.667,23,102,1142,1193,201637,11,1
0020900309,1,1610612754,IND,14,9,0.609,16,46,15,11,92,0.413,75,0.467,17,0.176,17,0.706,22,91,1142,1193,201637,-11,0
0020900310,0,1610612765,DET,9,12,0.429,20,45,16,12,74,0.459,66,0.499,8,0.125,24,0.875,16,90,1162,101284,201245,4,1
0020900310,1,1610612755,PHI,5,17,0.227,24,32,13,13,75,0.44,57,0.474,18,0.333,19,0.737,20,86,1162,101284,201245,-4,0
0020900311,0,1610612744,GSW,2,20,0.091,23,46,16,18,87,0.494,75,0.52,12,0.333,21,0.714,25,105,1164,1830,1363,16,1
0020900311,1,1610612751,NJN,7,14,0.333,12,44,15,22,79,0.43,69,0.478,10,0.1,29,0.69,23,89,1164,1830,1363,-16,0
0020900312,0,1610612761,TOR,10,11,0.476,17,34,4,13,68,0.485,54,0.537,14,0.286,33,0.758,25,95,1190,2005,200833,-22,0
0020900312,1,1610612749,MIL,10,14,0.417,24,38,8,9,80,0.525,59,0.559,21,0.429,28,0.857,24,117,1190,2005,200833,22,1
0020900313,0,1610612740,NOH,10,11,0.476,26,29,5,12,83,0.47,58,0.448,25,0.52,10,0.6,20,97,1174,1201,2882,1,1
0020900313,1,1610612750,MIN,3,19,0.136,26,49,13,19,78,0.526,69,0.551,9,0.333,20,0.55,16,96,1174,1201,2882,-1,0
0020900314,0,1610612739,CLE,12,9,0.571,18,47,11,20,75,0.4,60,0.417,15,0.333,28,0.714,26,85,1662,2001,1198,-10,0
0020900314,1,1610612745,HOU,15,7,0.682,19,37,7,13,79,0.405,58,0.396,21,0.429,31,0.71,21,95,1662,2001,1198,10,1
0020900315,0,1610612758,SAC,10,9,0.526,25,38,9,15,88,0.523,75,0.534,13,0.462,15,0.533,26,106,1204,1161,1203,-12,0
0020900315,1,1610612759,SAS,9,12,0.429,28,41,7,13,85,0.553,76,0.513,9,0.889,22,0.727,14,118,1204,1161,1203,12,1
0020900316,0,1610612762,UTA,17,3,0.85,16,47,15,13,86,0.337,69,0.362,17,0.235,19,0.789,21,77,2002,1153,200834,-24,0
0020900316,1,1610612747,LAL,12,9,0.571,22,45,10,9,78,0.462,62,0.5,16,0.313,31,0.774,17,101,2002,1153,200834,24,1
0020900317,0,1610612743,DEN,10,12,0.455,14,37,10,15,76,0.447,61,0.459,15,0.4,31,0.806,27,99,1199,2003,202037,-2,0
0020900317,1,1610612765,DET,16,7,0.696,16,43,15,11,76,0.434,62,0.451,14,0.357,41,0.732,27,101,1199,2003,202037,2,1
0020900318,0,1610612738,BOS,18,4,0.818,20,40,10,14,75,0.493,63,0.523,12,0.333,37,0.703,21,104,1152,2004,2715,2,1
0020900318,1,1610612764,WAS,7,13,0.35,21,34,8,13,85,0.482,67,0.522,18,0.333,22,0.636,29,102,1152,2004,2715,-2,0
0020900319,0,1610612753,ORL,13,9,0.591,18,40,5,13,76,0.461,41,0.513,35,0.4,32,0.844,28,111,2001,1194,2148,-9,0
0020900319,1,1610612762,UTA,17,5,0.773,28,46,13,6,84,0.5,62,0.581,22,0.273,46,0.652,20,120,2001,1194,2148,9,1
0020900320,0,1610612751,NJN,7,13,0.35,12,41,17,14,91,0.363,78,0.385,13,0.231,29,0.759,16,91,1148,1179,1188,-16,0
0020900320,1,1610612754,IND,2,21,0.087,22,55,17,18,90,0.467,77,0.468,13,0.462,19,0.895,20,107,1148,1179,1188,16,1
0020900321,0,1610612745,HOU,5,18,0.217,16,40,7,12,74,0.446,53,0.472,21,0.381,33,0.667,28,96,1830,1203,1189,5,1
0020900321,1,1610612755,PHI,13,9,0.591,17,52,15,12,82,0.415,76,0.435,6,0.167,30,0.733,23,91,1830,1203,1189,-5,0
0020900322,0,1610612737,ATL,16,6,0.727,25,37,13,12,83,0.518,65,0.523,18,0.5,19,0.842,19,111,1155,2004,2714,22,1
0020900322,1,1610612761,TOR,10,15,0.4,17,33,10,17,74,0.486,64,0.531,10,0.2,23,0.652,17,89,1155,2004,2714,-22,0
0020900323,0,1610612742,DAL,11,10,0.524,30,42,7,9,80,0.487,55,0.527,25,0.4,23,0.783,26,106,1193,2005,1190,13,1
0020900323,1,1610612748,MIA,16,7,0.696,14,46,12,10,82,0.402,70,0.442,12,0.167,32,0.781,18,93,1193,2005,1190,-13,0
0020900324,0,1610612744,GSW,8,13,0.381,18,44,9,12,97,0.381,69,0.42,28,0.286,12,0.75,18,91,1174,1201,200832,-5,0
0020900324,1,1610612741,CHI,7,15,0.318,24,58,15,16,103,0.417,90,0.466,13,0.077,11,0.818,15,96,1174,1201,200832,5,1
0020900325,0,1610612757,POR,16,7,0.696,22,30,7,12,80,0.463,57,0.509,23,0.348,18,0.944,20,99,1152,2529,101284,-5,0
0020900325,1,1610612739,CLE,14,10,0.583,23,40,8,14,79,0.544,67,0.597,12,0.25,19,0.789,19,104,1152,2529,101284,5,1
0020900326,0,1610612760,OKC,9,13,0.409,21,47,14,13,84,0.464,65,0.538,19,0.211,24,0.833,21,102,1151,1200,2878,8,1
0020900326,1,1610612763,MEM,12,9,0.571,15,51,21,12,92,0.413,74,0.459,18,0.222,24,0.583,20,94,1151,1200,2878,-8,0
0020900327,0,1610612752,NYK,10,12,0.455,26,47,6,15,78,0.551,53,0.566,25,0.52,15,0.933,25,113,1159,1195,201245,17,1
0020900327,1,1610612740,NOH,8,15,0.348,23,41,11,11,85,0.4,58,0.483,27,0.222,25,0.88,16,96,1159,1195,201245,-17,0
0020900328,0,1610612766,CHA,9,12,0.429,14,25,8,19,75,0.427,63,0.461,12,0.25,29,0.621,25,85,1176,1662,1198,-19,0
0020900328,1,1610612759,SAS,11,9,0.55,28,40,8,28,66,0.591,49,0.592,17,0.588,24,0.667,24,104,1176,1662,1198,19,1
0020900329,0,1610612750,MIN,18,3,0.857,19,48,13,17,88,0.432,78,0.436,10,0.4,16,0.75,15,92,1146,1142,2532,-12,0
0020900329,1,1610612747,LAL,3,20,0.13,28,50,16,14,95,0.453,70,0.501,25,0.32,13,0.769,18,104,1146,1142,2532,12,1
0020900330,0,1610612753,ORL,17,6,0.739,18,51,15,21,76,0.421,38,0.5,38,0.342,38,0.684,22,103,1153,2002,200834,-3,0
0020900330,1,1610612756,PHX,16,7,0.696,27,42,12,12,86,0.477,58,0.535,28,0.357,24,0.583,29,106,1153,2002,200834,3,1
0020900331,0,1610612754,IND,7,14,0.333,25,41,16,14,90,0.422,68,0.411,22,0.455,30,0.933,20,114,1162,2530,101283,1,1
0020900331,1,1610612764,WAS,8,13,0.381,24,44,13,17,82,0.549,63,0.588,19,0.421,23,0.652,23,113,1162,2530,101283,-1,0
0020900332,0,1610612744,GSW,7,16,0.304,19,25,5,17,72,0.472,53,0.547,19,0.263,25,0.88,25,95,1179,1188,1154,-9,0
0020900332,1,1610612765,DET,11,12,0.478,18,39,8,22,72,0.542,61,0.607,11,0.182,30,0.8,24,104,1179,1188,1154,9,1
0020900333,0,1610612738,BOS,8,14,0.364,25,49,10,9,88,0.432,62,0.484,26,0.308,30,0.733,22,106,1199,1148,2716,26,1
0020900333,1,1610612741,CHI,19,4,0.826,19,55,16,12,92,0.326,83,0.349,9,0.111,27,0.704,22,80,1199,1148,2716,-26,0
0020900334,0,1610612766,CHA,9,13,0.409,14,44,13,18,81,0.42,58,0.466,23,0.304,27,0.815,22,97,1151,200833,1161,-1,0
0020900334,1,1610612742,DAL,17,7,0.708,17,50,20,13,93,0.398,75,0.453,18,0.167,26,0.808,22,98,1151,200833,1161,1,1
0020900335,0,1610612757,POR,11,11,0.5,18,52,15,17,92,0.402,74,0.419,18,0.333,29,0.724,19,101,1192,2003,201640,-7,0
0020900335,1,1610612749,MIL,14,11,0.56,28,44,8,16,91,0.495,72,0.515,19,0.421,17,0.588,30,108,1192,2003,201640,7,1
0020900336,0,1610612756,PHX,17,7,0.708,19,35,5,20,66,0.545,54,0.573,12,0.417,28,0.786,30,99,1194,1662,2532,-6,0
0020900336,1,1610612743,DEN,16,8,0.667,20,38,15,14,78,0.41,61,0.409,17,0.412,43,0.791,25,105,1194,1662,2532,6,1
0020900337,0,1610612747,LAL,18,4,0.818,16,42,13,17,80,0.463,59,0.577,21,0.143,24,0.708,24,94,1164,1204,1363,-8,0
0020900337,1,1610612762,UTA,14,9,0.609,29,35,8,15,77,0.519,59,0.559,18,0.389,18,0.833,23,102,1164,1204,1363,8,1
0020900338,0,1610612750,MIN,3,21,0.125,14,45,15,15,93,0.43,85,0.435,8,0.375,28,0.607,17,100,1147,2534,202053,-20,0
0020900338,1,1610612758,SAC,10,12,0.455,33,52,16,15,95,0.526,74,0.594,21,0.286,22,0.636,22,120,1147,2534,202053,20,1
0020900339,0,1610612745,HOU,13,10,0.565,13,41,15,10,87,0.368,63,0.461,24,0.125,25,0.84,17,88,1176,2529,2715,-13,0
0020900339,1,1610612761,TOR,11,15,0.423,22,40,9,14,80,0.5,68,0.515,12,0.417,21,0.762,25,101,1176,2529,2715,13,1
0020900340,0,1610612751,NJN,17,6,0.739,23,38,10,13,87,0.506,77,0.507,10,0.5,19,0.737,21,107,1200,1159,2878,-23,0
0020900340,1,1610612737,ATL,2,22,0.083,32,51,16,12,92,0.533,75,0.507,17,0.647,29,0.724,17,130,1200,1159,2878,23,1
0020900341,0,1610612763,MEM,10,13,0.435,20,49,15,13,89,0.528,80,0.537,9,0.444,27,0.741,21,118,1152,101284,201245,28,1
0020900341,1,1610612748,MIA,11,11,0.5,17,26,8,13,80,0.438,66,0.47,14,0.286,20,0.8,21,90,1152,101284,201245,-28,0
0020900342,0,1610612739,CLE,17,7,0.708,18,42,11,14,84,0.476,62,0.467,22,0.5,15,0.733,22,102,1195,1201,201637,13,1
0020900342,1,1610612760,OKC,12,10,0.545,14,36,6,16,69,0.435,53,0.491,16,0.25,29,0.862,17,89,1195,1201,201637,-13,0
0020900343,0,1610612759,SAS,9,13,0.409,23,37,8,13,75,0.573,55,0.581,20,0.55,26,0.692,14,115,1142,1146,2148,25,1
0020900343,1,1610612746,LAC,12,9,0.571,20,38,14,14,86,0.442,73,0.466,13,0.308,15,0.667,20,90,1142,1146,2148,-25,0
0020900344,0,1610612754,IND,8,14,0.364,26,45,7,9,88,0.477,66,0.53,22,0.318,10,0.7,28,98,1174,1664,2882,-8,0
0020900344,1,1610612753,ORL,18,6,0.75,18,48,11,6,86,0.419,57,0.474,29,0.31,35,0.714,15,106,1174,1664,2882,8,1
0020900345,0,1610612744,GSW,6,18,0.25,18,26,6,20,68,0.441,50,0.42,18,0.5,40,0.8,23,101,1176,2715,202058,-16,0
0020900345,1,1610612755,PHI,7,17,0.292,24,59,25,18,97,0.495,79,0.557,18,0.222,20,0.85,25,117,1176,2715,202058,16,1
0020900346,0,1610612738,BOS,10,14,0.417,25,36,11,12,80,0.525,60,0.533,20,0.5,21,0.762,21,110,2001,1194,1198,5,1
0020900346,1,1610612763,MEM,20,4,0.833,14,36,11,10,82,0.512,69,0.594,13,0.077,22,0.909,19,105,2001,1194,1198,-5,0
