game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0021900284,0,1610612748,MIA,14,5,0.737,16,51,16,9,95,0.389,58,0.43,37,0.324,28,0.821,17,109,2534,201637,202053,3,1
0021900284,1,1610612751,BKN,10,10,0.5,24,48,9,12,91,0.44,49,0.532,42,0.333,16,0.75,21,106,2534,201637,202053,-3,0
0021900285,0,1610612738,BOS,4,16,0.2,25,44,16,13,93,0.441,52,0.5,41,0.366,22,0.727,28,113,2005,201639,1628953,9,1
0021900285,1,1610612752,NYK,14,5,0.737,15,39,8,14,76,0.461,50,0.541,26,0.308,37,0.703,25,104,2005,201639,1628953,-9,0
0021900286,0,1610612763,MEM,6,13,0.316,27,50,12,11,100,0.41,60,0.417,40,0.4,21,0.81,26,115,2003,2004,1628951,8,1
0021900286,1,1610612750,MIN,10,9,0.526,22,53,10,16,85,0.388,49,0.448,36,0.306,35,0.857,21,107,2003,2004,1628951,-8,0
0021900287,0,1610612742,DAL,17,3,0.85,24,51,16,13,97,0.433,48,0.521,49,0.347,18,0.722,20,114,1204,2148,2529,14,1
0021900287,1,1610612747,LAL,13,6,0.684,25,45,9,17,87,0.46,60,0.55,27,0.259,16,0.813,14,100,1204,2148,2529,-14,0
0021900288,0,1610612759,SAS,7,14,0.333,20,31,7,8,88,0.409,62,0.468,26,0.269,22,0.864,15,98,1162,101283,202056,-34,0
0021900288,1,1610612765,DET,7,13,0.35,33,50,11,15,88,0.591,57,0.649,31,0.484,18,0.722,14,132,1162,101283,202056,34,1
0021900289,0,1610612760,OKC,6,14,0.3,19,47,5,11,81,0.469,48,0.562,33,0.333,26,0.769,14,107,1151,1155,2882,3,1
0021900289,1,1610612740,NOP,8,11,0.421,22,41,3,11,87,0.448,49,0.449,38,0.447,10,0.9,22,104,1151,1155,2882,-3,0
0021900290,0,1610612744,GSW,4,17,0.19,21,46,15,10,91,0.396,68,0.442,23,0.261,23,0.783,17,96,1148,1198,1627961,-4,0
0021900290,1,1610612753,ORL,8,11,0.421,21,48,12,12,87,0.425,54,0.481,33,0.333,22,0.682,20,100,1148,1198,1627961,4,1
0021900291,0,1610612762,UTA,15,4,0.789,21,51,15,18,90,0.422,55,0.454,35,0.371,29,0.724,17,110,1830,202035,204058,-20,0
0021900291,1,1610612761,TOR,12,8,0.6,36,43,7,14,90,0.522,54,0.518,36,0.528,21,0.81,24,130,1830,202035,204058,20,1
0021900292,0,1610612764,WAS,15,6,0.714,32,43,12,14,102,0.461,72,0.5,30,0.367,27,0.741,29,125,200834,202041,1626302,-25,0
0021900292,1,1610612746,LAC,6,12,0.333,22,52,10,16,94,0.553,62,0.612,32,0.438,40,0.8,25,150,200834,202041,1626302,25,1
0021900293,0,1610612756,PHX,9,10,0.474,30,37,9,7,88,0.443,46,0.652,42,0.214,30,0.733,21,109,2714,202027,1627541,5,1
0021900293,1,1610612766,CHA,8,14,0.364,27,53,14,19,84,0.452,59,0.525,25,0.28,26,0.808,23,104,2714,202027,1627541,-5,0
0021900294,0,1610612762,UTA,15,6,0.714,23,42,5,19,81,0.469,59,0.559,22,0.227,20,0.65,26,94,201640,202049,203593,-9,0
0021900294,1,1610612755,PHI,12,9,0.571,24,47,8,14,91,0.407,65,0.37,26,0.5,23,0.696,22,103,201640,202049,203593,9,1
0021900295,0,1610612744,GSW,5,16,0.238,17,46,18,23,83,0.398,66,0.455,17,0.176,12,0.833,20,79,1199,202053,1626301,-25,0
0021900295,1,1610612737,ATL,4,18,0.182,21,38,11,14,89,0.461,60,0.55,29,0.276,15,0.933,12,104,1199,202053,1626301,25,1
0021900296,0,1610612754,IND,6,14,0.3,31,44,8,15,88,0.5,50,0.56,38,0.421,15,0.867,22,117,1174,202026,1627964,13,1
0021900296,1,1610612763,MEM,13,7,0.65,23,38,8,11,89,0.427,51,0.549,38,0.263,19,0.947,20,104,1174,202026,1627964,-13,0
0021900297,0,1610612752,NYK,18,3,0.857,13,42,14,10,91,0.308,52,0.347,39,0.256,33,0.667,21,88,2715,101283,1626300,-44,0
0021900297,1,1610612749,MIL,4,17,0.19,30,57,10,13,86,0.558,51,0.627,35,0.457,32,0.625,23,132,2715,101283,1626300,44,1
0021900298,0,1610612741,CHI,8,11,0.421,20,32,3,18,75,0.48,38,0.527,37,0.432,29,0.862,20,113,2529,200834,202037,7,1
0021900298,1,1610612758,SAC,7,14,0.333,22,41,10,18,83,0.482,50,0.62,33,0.273,20,0.85,26,106,2529,200834,202037,-7,0
0021900299,0,1610612765,DET,8,13,0.381,33,46,10,10,94,0.543,59,0.56,35,0.514,11,0.636,16,127,2534,202007,1627519,33,1
0021900299,1,1610612739,CLE,5,15,0.25,16,40,12,13,90,0.422,63,0.476,27,0.296,14,0.714,11,94,2534,202007,1627519,-33,0
0021900300,0,1610612753,ORL,6,13,0.316,26,48,8,13,90,0.511,59,0.525,31,0.484,27,0.741,18,127,201638,201639,202035,7,1
0021900300,1,1610612764,WAS,9,11,0.45,22,38,5,10,89,0.506,54,0.612,35,0.343,23,0.783,23,120,201638,201639,202035,-7,0
0021900301,0,1610612748,MIA,15,5,0.75,29,55,10,11,99,0.455,61,0.492,38,0.395,21,0.762,27,121,201245,201640,1627534,11,1
0021900301,1,1610612761,TOR,15,5,0.75,25,48,9,11,91,0.385,48,0.501,43,0.256,36,0.806,20,110,201245,201640,1627534,-11,0
0021900302,0,1610612742,DAL,14,6,0.7,22,51,10,10,88,0.432,43,0.442,45,0.422,27,0.852,14,118,1146,200833,204059,21,1
0021900302,1,1610612740,NOP,6,15,0.286,20,47,9,11,94,0.404,53,0.509,41,0.268,15,0.667,19,97,1146,200833,204059,-21,0
0021900303,0,1610612745,HOU,8,14,0.364,22,60,18,17,111,0.378,60,0.449,51,0.294,36,0.944,30,133,1148,202041,1628951,-2,0
0021900303,1,1610612759,SAS,13,7,0.65,35,56,12,20,106,0.472,76,0.487,30,0.433,32,0.688,27,135,1148,202041,1628951,2,1
