game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0021400267,0,1610612737,ATL,9,9,0.5,25,30,5,16,74,0.541,49,0.572,25,0.48,23,0.87,24,112,2002,2001,202056,10,1
0021400267,1,1610612748,MIA,11,6,0.647,25,30,4,18,64,0.563,48,0.626,16,0.375,32,0.75,24,102,2002,2001,202056,-10,0
0021400268,0,1610612763,MEM,14,4,0.778,26,39,10,20,76,0.513,63,0.587,13,0.154,27,0.593,15,96,1195,2003,201246,-9,0
0021400268,1,1610612745,HOU,15,3,0.833,22,52,23,19,93,0.441,65,0.477,28,0.357,20,0.65,26,105,1195,2003,201246,9,1
0021400269,0,1610612742,DAL,15,5,0.75,20,46,17,16,92,0.457,65,0.524,27,0.296,22,0.682,23,107,1174,202007,203593,2,1
0021400269,1,1610612749,MIL,10,10,0.5,24,39,8,18,73,0.521,62,0.501,11,0.636,32,0.688,24,105,1174,202007,203593,-2,0
0021400270,0,1610612755,PHI,4,13,0.235,15,49,13,18,82,0.39,58,0.465,24,0.208,25,0.64,17,85,2534,200834,202026,8,1
0021400270,1,1610612750,MIN,1,17,0.056,17,50,11,18,84,0.357,67,0.403,17,0.176,17,0.824,21,77,2534,200834,202026,-8,0
0021400271,0,1610612761,TOR,5,14,0.263,15,37,8,9,79,0.57,58,0.57,21,0.571,24,0.875,16,123,1148,202058,201638,19,1
0021400271,1,1610612762,UTA,15,4,0.789,21,35,13,8,87,0.483,59,0.576,28,0.286,15,0.8,15,104,1148,202058,201638,-19,0
0021400272,0,1610612753,ORL,13,5,0.722,21,34,6,16,79,0.418,59,0.441,20,0.35,25,0.52,24,86,1830,1188,202053,-28,0
0021400272,1,1610612746,LAC,7,14,0.333,32,44,6,17,78,0.538,47,0.638,31,0.387,25,0.72,17,114,1830,1188,202053,28,1
0021400273,0,1610612739,CLE,10,7,0.588,19,33,6,17,70,0.457,52,0.519,18,0.278,26,0.808,16,90,2530,201639,201640,3,1
0021400273,1,1610612752,NYK,4,16,0.2,26,47,17,21,88,0.42,62,0.467,26,0.308,6,0.833,25,87,2530,201639,201640,-3,0
0021400274,0,1610612754,IND,7,12,0.368,19,51,11,17,91,0.396,73,0.425,18,0.278,8,0.625,19,82,1162,1188,200832,-6,0
0021400274,1,1610612757,POR,15,4,0.789,20,48,5,12,83,0.398,62,0.468,21,0.19,23,0.783,16,88,1162,1188,200832,6,1
0021400275,0,1610612740,NOP,8,9,0.471,23,47,10,17,89,0.416,74,0.46,15,0.2,13,0.615,15,85,1830,1193,202027,-27,0
0021400275,1,1610612744,GSW,16,2,0.889,31,56,18,9,100,0.47,78,0.474,22,0.455,17,0.471,8,112,1830,1193,202027,27,1
0021400276,0,1610612752,NYK,5,15,0.25,23,34,4,6,79,0.468,57,0.473,22,0.455,22,0.818,21,102,1153,2002,202000,-1,0
0021400276,1,1610612766,CHA,4,17,0.19,19,41,10,7,88,0.477,70,0.543,18,0.222,18,0.833,20,103,1153,2002,202000,1,1
0021400277,0,1610612760,OKC,6,13,0.316,27,40,6,16,71,0.493,48,0.542,23,0.391,31,0.774,24,103,1147,101283,203591,12,1
0021400277,1,1610612755,PHI,1,18,0.053,25,44,19,17,84,0.381,56,0.428,28,0.286,30,0.633,24,91,1147,101283,203591,-12,0
0021400278,0,1610612743,DEN,9,10,0.474,16,36,10,19,82,0.378,60,0.433,22,0.227,30,0.733,22,89,1174,2148,204058,-30,0
0021400278,1,1610612764,WAS,13,5,0.722,35,52,14,15,85,0.529,65,0.584,20,0.35,27,0.815,20,119,1174,2148,204058,30,1
0021400279,0,1610612747,LAL,6,11,0.353,14,38,7,12,92,0.413,76,0.421,16,0.375,19,0.737,18,96,1662,2005,201640,-17,0
0021400279,1,1610612738,BOS,5,15,0.25,29,54,10,16,90,0.511,70,0.543,20,0.4,22,0.591,19,113,1662,2005,201640,17,1
0021400280,0,1610612737,ATL,8,10,0.444,22,46,6,10,81,0.432,47,0.468,34,0.382,24,0.625,22,98,1164,1363,1204,23,1
0021400280,1,1610612751,BKN,12,6,0.667,16,51,9,17,80,0.375,62,0.435,18,0.167,19,0.632,21,75,1164,1363,1204,-23,0
0021400281,0,1610612739,CLE,15,5,0.75,28,48,15,13,84,0.488,64,0.5,20,0.45,21,0.667,21,105,2715,1168,203593,14,1
0021400281,1,1610612761,TOR,11,7,0.611,25,40,14,11,86,0.407,62,0.436,24,0.333,20,0.65,17,91,2715,1168,203593,-14,0
0021400282,0,1610612759,SAS,15,4,0.789,25,44,12,14,84,0.476,59,0.44,25,0.56,16,0.813,22,107,1664,101284,202007,6,1
0021400282,1,1610612763,MEM,14,5,0.737,19,37,7,10,80,0.463,68,0.471,12,0.417,26,0.846,19,101,1664,101284,202007,-6,0
0021400283,0,1610612745,HOU,15,4,0.789,19,42,7,22,78,0.487,46,0.565,32,0.375,31,0.839,28,114,1151,2530,203592,2,1
0021400283,1,1610612750,MIN,4,14,0.222,23,43,14,14,97,0.464,87,0.483,10,0.3,27,0.704,26,112,1151,2530,203592,-2,0
