game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0021700786,1,1610612752,NYK,16,37,0.302,16,48,16,15,94,0.436,71,0.507,23,0.217,15,0.6,16,96,1188,2003,1626301,-3,0
0021700787,0,1610612763,MEM,18,34,0.346,17,45,13,19,81,0.358,56,0.375,25,0.32,23,0.87,23,86,1193,200834,204058,-15,0
0021700787,1,1610612761,TOR,36,16,0.692,21,44,10,11,89,0.461,54,0.649,35,0.171,15,0.867,20,101,1193,200834,204058,15,1
0021700788,0,1610612747,LAL,21,31,0.404,24,40,8,19,86,0.488,56,0.517,30,0.433,18,0.611,20,108,2001,202007,202026,4,1
0021700788,1,1610612760,OKC,30,24,0.556,17,46,13,17,89,0.449,64,0.515,25,0.28,25,0.68,18,104,2001,202007,202026,-4,0
0021700789,0,1610612766,CHA,23,29,0.442,24,43,13,8,96,0.417,58,0.518,38,0.263,29,0.862,17,115,1179,1363,203593,5,1
0021700789,1,1610612756,PHX,18,36,0.333,24,39,2,19,77,0.532,48,0.541,29,0.517,13,1.0,25,110,1179,1363,203593,-5,0
0021700790,0,1610612757,POR,26,26,0.5,18,45,13,13,94,0.394,61,0.443,33,0.303,8,0.875,14,91,1155,1198,101284,-20,0
0021700790,1,1610612765,DET,29,25,0.537,36,51,10,14,88,0.5,58,0.5,30,0.5,12,0.667,14,111,1155,1198,101284,20,1
0021700791,0,1610612764,WAS,30,25,0.545,29,43,7,14,82,0.549,57,0.667,25,0.28,17,0.824,23,111,2715,202053,204059,9,1
0021700791,1,1610612754,IND,31,22,0.585,19,35,8,16,80,0.463,51,0.491,29,0.414,25,0.64,18,102,2715,202053,204059,-9,0
0021700792,0,1610612753,ORL,29,25,0.537,25,39,5,11,84,0.488,54,0.519,30,0.433,19,0.842,26,111,1664,2714,202056,2,1
0021700792,1,1610612748,MIA,16,36,0.308,21,53,17,12,93,0.43,70,0.529,23,0.13,35,0.743,19,109,1664,2714,202056,-2,0
0021700793,0,1610612762,UTA,28,25,0.528,29,45,9,13,89,0.584,68,0.558,21,0.667,17,0.882,18,133,2002,2882,1627962,24,1
0021700793,1,1610612740,NOP,25,28,0.472,24,30,6,14,93,0.505,71,0.549,22,0.364,13,0.538,15,109,2002,2882,1627962,-24,0
0021700794,0,1610612766,CHA,23,30,0.434,21,36,5,10,77,0.506,51,0.548,26,0.423,24,0.625,16,104,201640,202035,202041,-17,0
0021700794,1,1610612743,DEN,29,25,0.537,30,41,5,11,81,0.568,47,0.596,34,0.529,13,0.846,15,121,201640,202035,202041,17,1
0021700795,0,1610612741,CHI,18,35,0.34,20,46,9,12,80,0.4,44,0.409,36,0.389,24,0.833,21,98,1179,201245,203593,-6,0
0021700795,1,1610612758,SAC,17,36,0.321,22,45,9,11,84,0.44,52,0.499,32,0.344,25,0.76,17,104,1179,201245,203593,6,1
0021700796,0,1610612742,DAL,17,37,0.315,22,38,7,20,80,0.412,38,0.42,42,0.405,20,0.9,23,101,2530,202049,1626300,-3,0
0021700796,1,1610612746,LAC,27,25,0.519,28,39,5,13,87,0.483,60,0.534,27,0.37,12,0.833,16,104,2530,202049,1626300,3,1
0021700797,0,1610612739,CLE,17,36,0.321,19,36,9,14,84,0.429,47,0.512,37,0.324,20,0.7,24,98,2003,203592,1626301,-18,0
0021700797,1,1610612753,ORL,30,22,0.577,27,50,12,12,88,0.523,66,0.606,22,0.273,27,0.667,16,116,2003,203592,1626301,18,1
0021700798,0,1610612738,BOS,39,16,0.709,21,38,9,17,83,0.398,60,0.384,23,0.435,20,0.75,19,91,1148,204059,1626302,-20,0
0021700798,1,1610612761,TOR,37,16,0.698,29,40,5,15,80,0.5,44,0.523,36,0.472,17,0.824,18,111,1148,204059,1626302,20,1
0021700799,0,1610612763,MEM,17,37,0.315,23,37,9,25,79,0.43,57,0.526,22,0.182,13,0.769,24,82,1151,202056,202058,-26,0
0021700799,1,1610612737,ATL,18,35,0.34,29,36,8,13,83,0.506,58,0.586,25,0.32,21,0.762,16,108,1151,202056,202058,26,1
0021700800,0,1610612745,HOU,39,13,0.75,16,40,8,11,81,0.556,48,0.605,33,0.485,21,0.81,14,123,2534,101283,201637,10,1
0021700800,1,1610612751,BKN,19,36,0.345,24,37,10,11,85,0.482,50,0.499,35,0.457,17,0.882,17,113,2534,101283,201637,-10,0
0021700801,0,1610612749,MIL,30,23,0.566,23,43,8,14,82,0.451,56,0.517,26,0.308,27,0.778,17,103,1199,202026,204058,14,1
0021700801,1,1610612752,NYK,23,32,0.418,20,47,11,17,89,0.416,66,0.485,23,0.217,15,0.667,19,89,1199,202026,204058,-14,0
0021700802,0,1610612764,WAS,26,25,0.51,23,39,16,11,93,0.441,66,0.515,27,0.259,18,0.722,18,102,1195,2148,202037,-13,0
0021700802,1,1610612755,PHI,31,23,0.574,27,45,12,17,82,0.549,54,0.574,28,0.5,14,0.786,14,115,1195,2148,202037,13,1
0021700803,0,1610612760,OKC,41,13,0.759,17,40,10,12,93,0.473,62,0.516,31,0.387,33,0.758,28,125,1174,201245,203177,20,1
0021700803,1,1610612744,GSW,31,24,0.564,27,45,10,25,76,0.487,48,0.604,28,0.286,31,0.742,24,105,1174,201245,203177,-20,0
0021700804,0,1610612756,PHX,22,31,0.415,24,48,16,11,94,0.383,65,0.431,29,0.276,23,0.565,18,93,2530,202027,202049,-19,0
0021700804,1,1610612747,LAL,18,37,0.327,19,56,12,14,83,0.47,57,0.491,26,0.423,26,0.885,21,112,2530,202027,202049,19,1
0021700805,0,1610612751,BKN,19,37,0.339,33,50,8,19,90,0.433,39,0.564,51,0.333,12,0.917,20,106,2004,200834,1626302,-9,0
0021700805,1,1610612765,DET,27,26,0.509,20,46,8,7,92,0.478,68,0.514,24,0.375,25,0.72,12,115,2004,200834,1626302,9,1
0021700806,0,1610612745,HOU,40,13,0.755,16,35,4,9,74,0.514,43,0.606,31,0.387,26,0.808,16,109,1198,2715,1626301,8,1
0021700806,1,1610612748,MIA,29,26,0.527,23,41,15,13,88,0.443,56,0.464,32,0.406,12,0.833,17,101,1198,2715,1626301,-8,0
0021700807,0,1610612750,MIN,31,22,0.585,33,35,4,11,93,0.581,60,0.584,33,0.576,12,0.917,19,138,1147,202007,204058,-2,0
0021700807,1,1610612739,CLE,34,23,0.596,33,41,7,15,88,0.591,47,0.66,41,0.512,23,0.652,21,140,1147,202007,204058,2,1
0021700808,0,1610612762,UTA,26,28,0.481,14,43,9,19,69,0.42,47,0.489,22,0.273,33,0.848,16,92,1664,1830,202053,4,1
0021700808,1,1610612763,MEM,18,36,0.333,18,36,9,15,81,0.42,58,0.449,23,0.348,16,0.75,26,88,1664,1830,202053,-4,0
0021700809,0,1610612754,IND,41,31,0.569,15,48,15,14,93,0.366,71,0.381,22,0.318,18,0.944,21,92,201640,202026,202053,-4,0
0021700809,1,1610612740,NOP,42,30,0.583,15,50,10,18,79,0.43,56,0.464,23,0.348,24,0.833,19,96,201640,202026,202053,4,1
0021700810,0,1610612759,SAS,18,38,0.321,26,62,14,12,93,0.495,61,0.492,32,0.5,27,0.778,17,129,1193,2001,200832,48,1
0021700810,1,1610612756,PHX,35,21,0.625,15,44,11,11,97,0.34,65,0.461,32,0.094,18,0.667,23,81,1193,2001,200832,-48,0
0021700811,0,1610612737,ATL,17,38,0.309,25,46,9,17,87,0.425,57,0.438,30,0.4,18,0.667,23,98,1199,2005,1627964,-2,0
0021700811,1,1610612753,ORL,18,36,0.333,20,36,8,13,84,0.429,55,0.492,29,0.31,22,0.864,22,100,1199,2005,1627964,2,1
0021700812,0,1610612752,NYK,23,33,0.411,19,43,5,15,83,0.398,56,0.465,27,0.259,18,0.833,15,88,2148,2714,202037,-25,0
0021700812,1,1610612761,TOR,38,16,0.704,31,52,9,8,95,0.453,52,0.52,43,0.372,14,0.786,17,113,2148,2714,202037,25,1
0021700813,0,1610612738,BOS,31,24,0.564,16,45,7,18,84,0.464,58,0.517,26,0.346,34,0.676,20,110,1188,1662,202041,6,1
0021700813,1,1610612764,WAS,40,16,0.714,28,52,17,20,95,0.4,69,0.377,26,0.462,20,0.8,23,104,1188,1662,202041,-6,0
0021700814,0,1610612766,CHA,23,31,0.426,17,44,7,11,98,0.388,65,0.385,33,0.394,17,0.824,16,103,1174,201245,203177,-6,0
0021700814,1,1610612757,POR,30,25,0.545,18,57,9,17,90,0.456,59,0.543,31,0.29,22,0.818,19,109,1174,201245,203177,6,1
0021700815,0,1610612742,DAL,42,13,0.764,19,34,9,10,92,0.435,55,0.564,37,0.243,17,0.824,16,103,2882,201638,202027,-18,0
0021700815,1,1610612744,GSW,17,38,0.309,37,51,18,16,88,0.511,59,0.525,29,0.483,20,0.85,18,121,2882,201638,202027,18,1
0021700816,0,1610612760,OKC,23,31,0.426,16,50,17,13,90,0.356,56,0.429,34,0.235,19,0.474,11,81,2002,101284,201246,-25,0
0021700816,1,1610612747,LAL,31,25,0.554,28,51,13,8,96,0.438,65,0.493,31,0.323,13,0.923,19,106,2002,101284,201246,25,1
0021700817,0,1610612746,LAC,27,27,0.5,23,57,14,9,91,0.462,61,0.525,30,0.333,15,0.933,16,108,1147,2714,202035,13,1
0021700817,1,1610612765,DET,28,25,0.528,22,40,7,9,88,0.409,57,0.456,31,0.323,17,0.765,16,95,1147,2714,202035,-13,0
0021700818,0,1610612740,NOP,27,25,0.519,17,46,8,12,95,0.347,64,0.39,31,0.258,16,0.5,12,82,1151,2005,203593,-18,0
0021700818,1,1610612755,PHI,28,26,0.519,26,58,8,15,93,0.419,59,0.423,34,0.412,9,0.889,16,100,1151,2005,203593,18,1
0021700819,0,1610612739,CLE,17,39,0.304,31,43,6,9,86,0.535,51,0.608,35,0.429,24,0.667,17,123,1662,1664,1626300,16,1
0021700819,1,1610612737,ATL,32,22,0.593,20,42,6,12,83,0.446,39,0.539,44,0.364,19,0.895,18,107,1662,1664,1626300,-16,0
0021700820,0,1610612754,IND,40,17,0.702,18,53,13,13,83,0.446,63,0.508,20,0.25,22,0.818,20,97,1195,2004,203591,6,1
0021700820,1,1610612738,BOS,31,25,0.554,16,38,12,10,89,0.382,62,0.436,27,0.259,20,0.8,21,91,1195,2004,203591,-6,0
0021700821,0,1610612749,MIL,30,26,0.536,18,37,2,17,76,0.421,56,0.464,20,0.3,17,0.882,20,85,1363,204059,1626302,-6,0
0021700821,1,1610612748,MIA,30,24,0.556,16,51,13,16,88,0.364,62,0.355,26,0.385,18,0.944,21,91,1363,204059,1626302,6,1
0021700822,0,1610612750,MIN,19,35,0.352,19,46,11,13,87,0.471,65,0.507,22,0.364,28,0.821,22,113,1148,1204,201639,-1,0
0021700822,1,1610612741,CHI,34,24,0.586,22,39,5,11,83,0.494,57,0.562,26,0.346,30,0.767,19,114,1148,1204,201639,1,1
0021700823,0,1610612743,DEN,41,13,0.759,25,39,7,10,88,0.477,60,0.65,28,0.107,21,0.81,20,104,1179,202058,1627962,-26,0
