game_id,home_flag,team_id,abb,wins,loss,wl%,asts,rebs,orebs,tovs,fga,fg%,2pa,2p%,3pa,3p%,fta,ft%,pfs,pts,ref1,ref2,ref3,net_score,won
0021500293,0,1610612758,SAC,10,11,0.476,35,47,13,13,98,0.469,72,0.499,26,0.385,13,0.846,27,113,1152,2148,203177,-7,0
0021500293,1,1610612745,HOU,7,14,0.333,25,43,13,17,78,0.462,44,0.455,34,0.471,43,0.744,18,120,1152,2148,203177,7,1
0021500294,0,1610612757,POR,8,11,0.421,23,40,8,14,77,0.506,57,0.508,20,0.5,30,0.7,21,109,1164,2004,201637,6,1
0021500294,1,1610612750,MIN,9,12,0.429,24,45,13,14,83,0.458,68,0.486,15,0.333,26,0.846,24,103,1164,2004,201637,-6,0
0021500295,0,1610612752,NYK,8,13,0.381,22,37,6,15,76,0.421,51,0.51,25,0.24,28,0.75,24,91,1146,1188,204059,-15,0
0021500295,1,1610612749,MIL,10,11,0.476,25,49,13,13,89,0.494,85,0.494,4,0.5,24,0.667,22,106,1146,1188,204059,15,1
0021500296,0,1610612738,BOS,17,4,0.81,22,39,11,14,86,0.453,57,0.473,29,0.414,22,0.682,22,105,1199,2002,204058,-3,0
0021500296,1,1610612759,SAS,11,9,0.55,26,47,11,14,83,0.53,66,0.591,17,0.294,22,0.682,22,108,1199,2002,204058,3,1
0021500297,0,1610612754,IND,12,7,0.632,17,44,12,15,93,0.43,64,0.437,29,0.414,34,0.794,34,119,1179,1664,202027,-3,0
0021500297,1,1610612762,UTA,9,9,0.5,21,54,19,15,92,0.467,69,0.507,23,0.348,37,0.757,30,122,1179,1664,202027,3,1
0021500298,0,1610612753,ORL,11,9,0.55,22,51,15,13,90,0.444,70,0.485,20,0.3,18,0.833,21,101,1148,201639,202000,-2,0
0021500298,1,1610612746,LAC,11,9,0.55,25,45,10,14,82,0.451,51,0.49,31,0.387,25,0.68,15,103,1148,201639,202000,2,1
0021500299,0,1610612756,PHX,12,9,0.571,20,47,11,18,82,0.439,51,0.53,31,0.29,17,0.706,24,93,2003,101284,202037,-2,0
0021500299,1,1610612763,MEM,8,13,0.381,23,46,15,12,90,0.4,75,0.413,15,0.333,24,0.75,16,95,2003,101284,202037,2,1
0021500300,0,1610612744,GSW,5,15,0.25,25,46,10,12,86,0.512,53,0.567,33,0.424,23,0.522,18,114,1174,200833,202058,16,1
0021500300,1,1610612751,BKN,22,0,1.0,21,46,11,13,89,0.438,72,0.472,17,0.294,23,0.652,18,98,1174,200833,202058,-16,0
0021500301,0,1610612747,LAL,12,9,0.571,12,39,8,15,80,0.4,62,0.435,18,0.278,29,0.759,21,91,1162,201246,202007,-20,0
0021500301,1,1610612765,DET,3,17,0.15,20,61,17,16,93,0.441,69,0.464,24,0.375,26,0.769,21,111,1162,201246,202007,20,1
0021500302,0,1610612742,DAL,8,10,0.444,25,50,6,16,76,0.5,45,0.489,31,0.516,27,0.889,17,116,1188,1194,2005,12,1
0021500302,1,1610612764,WAS,12,9,0.571,22,31,6,6,89,0.472,62,0.549,27,0.296,21,0.571,22,104,1188,1194,2005,-12,0
0021500303,0,1610612758,SAC,12,8,0.6,20,41,13,14,88,0.398,64,0.438,24,0.292,30,0.6,20,95,1201,1830,2529,-3,0
0021500303,1,1610612760,OKC,7,15,0.318,18,62,19,21,86,0.407,64,0.453,22,0.273,31,0.71,22,98,1201,1830,2529,3,1
0021500304,0,1610612765,DET,12,8,0.6,17,41,7,12,87,0.368,53,0.415,34,0.294,22,0.455,20,84,1147,1662,204059,-20,0
0021500304,1,1610612766,CHA,12,10,0.545,21,57,14,14,84,0.429,58,0.483,26,0.308,35,0.686,20,104,1147,1662,204059,20,1
0021500305,0,1610612759,SAS,1,21,0.045,32,47,7,7,76,0.618,65,0.661,11,0.364,25,0.84,17,119,1151,2534,201245,51,1
0021500305,1,1610612755,PHI,18,4,0.818,14,31,6,13,75,0.347,51,0.432,24,0.167,21,0.571,25,68,1151,2534,201245,-51,0
0021500306,0,1610612764,WAS,12,7,0.632,23,37,12,10,92,0.5,74,0.5,18,0.5,17,0.765,19,114,1193,200834,202041,11,1
0021500306,1,1610612748,MIA,9,10,0.474,25,34,4,16,69,0.594,53,0.679,16,0.313,22,0.727,18,103,1193,200834,202041,-11,0
0021500307,0,1610612742,DAL,10,12,0.455,21,43,7,9,82,0.451,51,0.47,31,0.419,20,0.85,14,104,1162,2004,203177,7,1
0021500307,1,1610612752,NYK,13,9,0.591,25,37,3,13,84,0.476,59,0.525,25,0.36,9,0.889,21,97,1162,2004,203177,-7,0
0021500308,0,1610612747,LAL,13,9,0.591,14,47,14,15,83,0.41,64,0.422,19,0.368,20,0.9,23,93,2882,200832,201638,-9,0
0021500308,1,1610612761,TOR,3,18,0.143,18,38,8,7,74,0.459,49,0.51,25,0.36,32,0.781,13,102,2882,200832,201638,9,1
0021500309,0,1610612756,PHX,11,7,0.611,18,40,10,18,92,0.446,75,0.454,17,0.412,17,0.824,17,103,1146,2148,2532,2,1
0021500309,1,1610612741,CHI,9,13,0.409,28,48,16,20,90,0.456,69,0.508,21,0.286,18,0.722,19,101,1146,2148,2532,-2,0
0021500310,0,1610612757,POR,9,13,0.409,21,46,15,17,85,0.388,52,0.481,33,0.242,18,0.778,25,88,1199,1179,202026,-2,0
0021500310,1,1610612749,MIL,9,13,0.409,22,45,10,16,73,0.411,60,0.433,13,0.308,33,0.788,19,90,1199,1179,202026,2,1
0021500311,0,1610612746,LAC,12,9,0.571,21,43,13,17,86,0.442,61,0.492,25,0.32,29,0.897,26,110,1152,1363,202049,4,1
0021500311,1,1610612750,MIN,8,12,0.4,18,46,11,18,82,0.439,64,0.453,18,0.389,35,0.771,29,106,1152,1363,202049,-4,0
0021500312,0,1610612738,BOS,5,16,0.238,24,46,10,17,81,0.494,53,0.528,28,0.429,24,0.792,18,111,1164,2714,202053,18,1
0021500312,1,1610612740,NOP,12,9,0.571,21,44,13,14,90,0.411,77,0.428,13,0.308,18,0.833,17,93,1164,2714,202053,-18,0
0021500313,0,1610612757,POR,14,7,0.667,21,36,10,18,79,0.506,53,0.547,26,0.423,16,0.563,25,100,1174,2003,1626302,-5,0
0021500313,1,1610612739,CLE,9,14,0.391,18,30,6,8,79,0.506,58,0.534,21,0.429,20,0.8,18,105,1174,2003,1626302,5,1
0021500314,0,1610612744,GSW,12,8,0.6,29,46,10,15,95,0.547,60,0.6,35,0.457,15,0.733,19,131,2001,2148,202037,8,1
0021500314,1,1610612754,IND,23,0,1.0,23,44,16,16,100,0.44,67,0.448,33,0.424,26,0.808,18,123,2001,2148,202037,-8,0
0021500315,0,1610612745,HOU,10,12,0.455,26,36,10,23,82,0.476,47,0.511,35,0.429,17,0.706,15,105,1168,1194,203591,-5,0
0021500315,1,1610612751,BKN,6,15,0.286,27,42,12,24,81,0.556,63,0.604,18,0.389,16,0.813,17,110,1168,1194,203591,5,1
0021500316,0,1610612760,OKC,13,8,0.619,31,46,10,12,84,0.56,58,0.587,26,0.5,23,0.783,17,125,1662,1195,201637,37,1
0021500316,1,1610612763,MEM,12,10,0.545,14,33,11,15,81,0.407,67,0.447,14,0.214,22,0.864,17,88,1662,1195,201637,-37,0
0021500317,0,1610612753,ORL,8,14,0.364,14,54,10,20,88,0.432,72,0.514,16,0.063,10,0.8,19,85,2530,101283,203592,11,1
0021500317,1,1610612743,DEN,12,9,0.571,19,47,10,17,84,0.333,60,0.349,24,0.292,20,0.55,16,74,2530,101283,203592,-11,0
0021500318,0,1610612762,UTA,8,15,0.348,23,44,19,12,92,0.413,56,0.41,36,0.417,22,0.682,22,106,1148,201639,202000,-8,0
0021500318,1,1610612758,SAC,9,10,0.474,29,40,9,15,77,0.558,49,0.673,28,0.357,24,0.75,18,114,1148,201639,202000,8,1
0021500319,0,1610612741,CHI,13,9,0.591,22,50,15,16,91,0.429,70,0.472,21,0.286,23,0.696,18,100,1162,2529,200832,-5,0
0021500319,1,1610612738,BOS,11,8,0.579,22,45,13,12,92,0.413,69,0.478,23,0.217,28,0.857,22,105,1162,2529,200832,5,1
0021500320,0,1610612748,MIA,13,8,0.619,17,43,7,17,75,0.387,54,0.426,21,0.286,24,0.708,14,81,1179,2005,2715,-18,0
0021500320,1,1610612766,CHA,12,8,0.6,27,40,3,10,81,0.494,54,0.538,27,0.407,17,0.471,21,99,1179,2005,2715,18,1
0021500321,0,1610612745,HOU,11,12,0.478,23,42,6,19,83,0.482,50,0.56,33,0.364,25,0.68,23,109,101284,201640,204059,6,1
0021500321,1,1610612764,WAS,9,11,0.45,20,47,11,18,89,0.438,64,0.531,25,0.2,24,0.833,25,103,101284,201640,204059,-6,0
0021500322,0,1610612763,MEM,13,10,0.565,23,53,16,17,88,0.466,73,0.507,15,0.267,13,0.538,15,93,1152,1193,202049,1,1
0021500322,1,1610612765,DET,12,11,0.522,17,43,13,12,87,0.425,58,0.499,29,0.276,15,0.667,16,92,1152,1193,202049,-1,0
0021500323,0,1610612759,SAS,14,9,0.609,23,35,13,17,76,0.447,51,0.529,25,0.28,24,0.792,19,94,1176,200833,202058,-3,0
0021500323,1,1610612761,TOR,18,5,0.783,23,34,4,20,64,0.578,54,0.629,10,0.3,22,0.909,24,97,1176,200833,202058,3,1
0021500324,0,1610612746,LAC,13,9,0.591,27,51,12,14,81,0.469,53,0.49,28,0.429,36,0.583,16,109,1151,201638,202041,14,1
0021500324,1,1610612749,MIL,9,14,0.391,26,40,7,11,90,0.467,80,0.5,10,0.2,12,0.75,29,95,1151,201638,202041,-14,0
0021500325,0,1610612747,LAL,3,19,0.136,19,40,9,9,93,0.516,70,0.557,23,0.391,27,0.63,23,122,1198,1199,2532,-1,0
0021500325,1,1610612750,MIN,9,12,0.429,30,47,14,14,93,0.495,74,0.528,19,0.368,31,0.774,20,123,1198,1199,2532,1,1
0021500326,0,1610612753,ORL,12,10,0.545,28,32,5,16,85,0.471,60,0.467,25,0.48,16,0.75,26,104,1164,1201,1664,-3,0
0021500326,1,1610612756,PHX,10,13,0.435,23,44,11,18,80,0.512,56,0.624,24,0.25,27,0.704,16,107,1164,1201,1664,3,1
0021500327,0,1610612752,NYK,10,10,0.5,20,36,7,10,78,0.397,57,0.403,21,0.381,27,0.556,24,85,2534,1363,204058,-21,0
0021500327,1,1610612762,UTA,10,13,0.435,26,51,9,14,80,0.487,59,0.508,21,0.429,23,0.826,26,106,2534,1363,204058,21,1
0021500328,0,1610612737,ATL,14,9,0.609,26,47,6,14,81,0.481,61,0.54,20,0.3,18,0.778,19,98,1147,2002,202027,3,1
0021500328,1,1610612742,DAL,13,10,0.565,18,51,20,9,100,0.36,69,0.42,31,0.226,19,0.842,15,95,1147,2002,202027,-3,0
0021500329,0,1610612755,PHI,7,15,0.318,17,38,13,10,87,0.391,56,0.536,31,0.129,22,0.864,22,91,1179,2882,201246,-9,0
0021500329,1,1610612751,BKN,1,22,0.043,22,43,9,19,74,0.5,60,0.517,14,0.429,27,0.741,20,100,1179,2882,201246,9,1
0021500330,0,1610612746,LAC,12,8,0.6,22,52,15,13,88,0.341,66,0.303,22,0.455,12,0.833,15,80,1168,1830,202026,-3,0
0021500330,1,1610612741,CHI,13,10,0.565,20,54,13,11,87,0.356,64,0.375,23,0.304,16,0.875,12,83,1168,1830,202026,3,1
0021500331,0,1610612737,ATL,14,10,0.583,21,34,5,9,78,0.449,50,0.501,28,0.357,23,0.609,19,94,1174,201245,202007,-13,0
0021500331,1,1610612760,OKC,14,8,0.636,24,52,10,14,80,0.487,63,0.476,17,0.529,26,0.769,16,107,1174,201245,202007,13,1
0021500332,0,1610612752,NYK,9,15,0.375,17,54,13,18,83,0.398,54,0.445,29,0.31,28,0.786,22,97,2530,101283,202053,-2,0
0021500332,1,1610612758,SAC,10,14,0.417,24,44,10,12,93,0.452,77,0.507,16,0.188,16,0.75,20,99,2530,101283,202053,2,1
0021500333,0,1610612748,MIA,12,9,0.571,14,45,8,19,81,0.432,61,0.492,20,0.25,13,0.615,16,83,1830,1151,203177,-13,0
0021500333,1,1610612754,IND,13,8,0.619,22,45,7,12,86,0.419,58,0.518,28,0.214,20,0.9,13,96,1830,1151,203177,13,1
0021500334,0,1610612739,CLE,15,7,0.682,28,45,9,18,72,0.569,51,0.588,21,0.524,27,0.667,19,111,1199,2005,204059,35,1
0021500334,1,1610612753,ORL,12,11,0.522,16,30,6,19,72,0.389,50,0.44,22,0.273,20,0.7,24,76,1199,2005,204059,-35,0
0021500335,0,1610612765,DET,13,11,0.542,18,48,17,14,93,0.462,66,0.5,27,0.37,16,0.688,21,107,1188,1194,201638,12,1
0021500335,1,1610612755,PHI,1,23,0.042,22,44,13,21,80,0.45,62,0.484,18,0.333,24,0.708,16,95,1188,1194,201638,-12,0
0021500336,0,1610612744,GSW,13,10,0.565,28,67,17,18,107,0.393,76,0.435,31,0.29,39,0.795,22,124,1176,201640,1626302,5,1
0021500336,1,1610612738,BOS,24,0,1.0,32,51,11,15,114,0.43,81,0.457,33,0.364,16,0.563,30,119,1176,201640,1626302,-5,0
0021500337,0,1610612749,MIL,9,15,0.375,19,40,10,15,80,0.412,69,0.42,11,0.364,16,0.813,19,83,1193,201639,202049,-7,0
0021500337,1,1610612761,TOR,15,9,0.625,16,39,7,16,70,0.486,50,0.54,20,0.35,23,0.652,23,90,1193,201639,202049,7,1
0021500338,0,1610612766,CHA,14,8,0.636,23,41,7,13,78,0.5,41,0.513,37,0.486,30,0.9,24,123,2004,2714,200832,24,1
0021500338,1,1610612763,MEM,13,11,0.542,19,40,11,12,80,0.4,60,0.417,20,0.35,37,0.757,24,99,2004,2714,200832,-24,0
0021500339,0,1610612764,WAS,6,16,0.273,27,33,6,10,80,0.5,53,0.529,27,0.444,21,0.619,17,105,1162,1664,204058,-2,0
0021500339,1,1610612740,NOP,9,12,0.429,21,41,7,16,79,0.494,52,0.443,27,0.593,18,0.722,18,107,1162,1664,204058,2,1
0021500340,0,1610612750,MIN,9,14,0.391,22,43,8,10,87,0.437,68,0.456,19,0.368,29,0.862,27,108,2148,2534,203593,-3,0
0021500340,1,1610612743,DEN,9,13,0.409,21,50,8,12,86,0.442,58,0.466,28,0.393,33,0.727,25,111,2148,2534,203593,3,1
0021500341,0,1610612760,OKC,15,8,0.652,14,45,11,13,79,0.468,62,0.5,17,0.353,16,0.875,19,94,2001,2002,203592,4,1
0021500341,1,1610612762,UTA,10,11,0.476,17,39,11,11,78,0.423,50,0.5,28,0.286,24,0.667,16,90,2001,2002,203592,-4,0
0021500342,0,1610612747,LAL,3,20,0.13,20,36,9,15,88,0.409,63,0.428,25,0.36,10,0.6,21,87,1147,2715,202027,-22,0
0021500342,1,1610612759,SAS,19,5,0.792,26,49,11,13,82,0.537,68,0.559,14,0.429,25,0.6,13,109,1147,2715,202027,22,1
0021500343,0,1610612757,POR,10,14,0.417,23,51,14,12,96,0.469,62,0.533,34,0.353,7,0.571,14,106,2530,101283,202053,10,1
0021500343,1,1610612756,PHX,10,14,0.417,21,40,8,9,83,0.434,48,0.48,35,0.371,18,0.611,9,96,2530,101283,202053,-10,0
0021500344,0,1610612746,LAC,7,16,0.304,28,40,7,12,86,0.5,62,0.565,24,0.333,18,0.611,21,105,2529,101284,202037,5,1
0021500344,1,1610612751,BKN,14,10,0.583,17,46,12,16,79,0.443,60,0.5,19,0.263,30,0.833,22,100,2529,101284,202037,-5,0
0021500345,0,1610612738,BOS,14,9,0.609,26,42,3,5,96,0.417,71,0.437,25,0.36,10,0.9,13,98,1152,201245,201638,5,1
0021500345,1,1610612766,CHA,14,10,0.583,17,52,7,11,88,0.409,53,0.472,35,0.314,10,1.0,12,93,1152,201245,201638,-5,0
0021500346,0,1610612754,IND,14,11,0.56,17,33,5,16,82,0.5,66,0.576,16,0.188,18,0.611,16,96,1195,200834,202041,-22,0
0021500346,1,1610612765,DET,13,9,0.591,26,46,10,14,90,0.5,61,0.525,29,0.448,19,0.789,18,118,1195,200834,202041,22,1
0021500347,0,1610612759,SAS,14,11,0.56,26,49,6,23,74,0.486,54,0.481,20,0.5,22,0.955,16,103,1162,2714,201637,25,1
0021500347,1,1610612737,ATL,20,5,0.8,21,33,7,17,80,0.375,56,0.447,24,0.208,16,0.813,15,78,1162,2714,201637,-25,0
0021500348,0,1610612740,NOP,6,17,0.261,26,41,5,10,89,0.449,73,0.465,16,0.375,11,0.727,22,94,1176,1188,200833,-4,0
0021500348,1,1610612741,CHI,13,8,0.619,17,48,7,13,78,0.423,58,0.431,20,0.4,29,0.828,10,98,1176,1188,200833,4,1
0021500349,0,1610612747,LAL,12,12,0.5,21,40,11,19,88,0.398,56,0.447,32,0.313,20,0.85,23,97,2003,2004,202035,-29,0
0021500349,1,1610612745,HOU,3,21,0.125,32,52,15,16,90,0.522,57,0.561,33,0.455,28,0.607,15,126,2003,2004,202035,29,1
0021500350,0,1610612764,WAS,13,11,0.542,33,39,4,13,85,0.518,56,0.536,29,0.483,15,0.8,22,114,1662,2532,202058,3,1
0021500350,1,1610612742,DAL,10,12,0.455,23,46,11,12,89,0.427,56,0.429,33,0.424,24,0.875,12,111,1662,2532,202058,-3,0
0021500351,0,1610612744,GSW,24,1,0.96,23,49,15,16,89,0.404,62,0.483,27,0.222,25,0.68,20,95,1148,201246,202007,-13,0
0021500351,1,1610612749,MIL,10,15,0.4,31,44,8,16,90,0.489,76,0.5,14,0.429,18,0.778,24,108,1148,201246,202007,13,1
0021500352,0,1610612752,NYK,11,14,0.44,17,34,7,11,75,0.52,54,0.555,21,0.429,28,0.893,22,112,1146,1204,2002,2,1
0021500352,1,1610612757,POR,10,15,0.4,15,39,14,7,89,0.461,68,0.515,21,0.286,29,0.759,22,110,1146,1204,2002,-2,0
0021500353,0,1610612750,MIN,11,14,0.44,22,38,9,24,73,0.452,54,0.463,19,0.421,34,0.794,26,101,2001,1363,203592,-7,0
0021500353,1,1610612756,PHX,9,14,0.391,28,38,12,14,87,0.448,57,0.509,30,0.333,24,0.833,26,108,2001,1363,203592,7,1
0021500354,0,1610612763,MEM,13,12,0.52,23,33,5,13,77,0.519,58,0.568,19,0.368,14,0.714,21,97,1147,201639,204058,-3,0
0021500354,1,1610612748,MIA,13,9,0.591,18,35,7,10,77,0.481,55,0.546,22,0.318,23,0.826,15,100,1147,201639,204058,3,1
0021500355,0,1610612755,PHI,1,24,0.04,18,52,15,22,84,0.333,56,0.321,28,0.357,14,0.714,20,76,1164,1664,202000,-20,0
0021500355,1,1610612761,TOR,16,9,0.64,14,41,8,8,78,0.41,56,0.446,22,0.318,34,0.735,15,96,1164,1664,202000,20,1
